"areacode","areaname","procode3","CountAdm"
"E10000016","Kent","RWA",7
"E10000016","Kent","RAE",6
"E10000016","Kent","RR7",5
"E10000016","Kent","RNA",4
"E10000016","Kent","RQ3",4
"E10000016","Kent","RXR",1
"E10000016","Kent","RNQ",5
"E10000016","Kent","RV3",2
"E10000016","Kent","RET",2
"E10000016","Kent","RCU",1
"E10000016","Kent","RWW",3
"E10000016","Kent","RYV",1
"E10000016","Kent","RDR",1
"E10000016","Kent","RBQ",1
"E10000016","Kent","R0B",2
"E10000016","Kent","RFF",1
"E10000016","Kent","NQ7",3
"E10000016","Kent","RDY",1
"E10000016","Kent","RV5",3
"E10000016","Kent","RW4",2
"E10000016","Kent","RX3",1
"E10000016","Kent","RWX",1
"E10000017","Lancashire","RXR",39504
"E10000017","Lancashire","RXN",46508
"E10000017","Lancashire","R0A",1473
"E10000017","Lancashire","RW5",1429
"E10000017","Lancashire","RXL",18847
"E10000017","Lancashire","RCF",2865
"E10000017","Lancashire","RM3",304
"E10000017","Lancashire","RBS",474
"E10000017","Lancashire","RW6",1576
"E10000017","Lancashire","RCB",66
"E10000017","Lancashire","RTX",17149
"E10000017","Lancashire","REM",1326
"E10000017","Lancashire","RAE",143
"E10000017","Lancashire","RX1",25
"E10000017","Lancashire","RRF",2382
"E10000017","Lancashire","RMC",273
"E10000017","Lancashire","RJE",38
"E10000017","Lancashire","RHQ",36
"E10000017","Lancashire","RBN",375
"E10000017","Lancashire","RR8",159
"E10000017","Lancashire","RFF",8
"E10000017","Lancashire","RA9",20
"E10000017","Lancashire","RBV",142
"E10000017","Lancashire","RWY",35
"E10000017","Lancashire","RA2",16
"E10000017","Lancashire","RET",95
"E10000017","Lancashire","RKB",18
"E10000017","Lancashire","RP5",13
"E10000017","Lancashire","RTG",16
"E10000017","Lancashire","RWJ",30
"E10000017","Lancashire","RJC",8
"E10000017","Lancashire","RRV",17
"E10000017","Lancashire","R1K",12
"E10000017","Lancashire","RBT",29
"E10000017","Lancashire","RNL",68
"E10000017","Lancashire","RDU",16
"E10000017","Lancashire","RH8",12
"E10000017","Lancashire","RXF",25
"E10000017","Lancashire","RWE",14
"E10000017","Lancashire","RDE",8
"E10000017","Lancashire","RBQ",157
"E10000017","Lancashire","RC9",3
"E10000017","Lancashire","RTH",15
"E10000017","Lancashire","RWD",21
"E10000017","Lancashire","RWW",50
"E10000017","Lancashire","RTE",11
"E10000017","Lancashire","RD3",11
"E10000017","Lancashire","RJ1",25
"E10000017","Lancashire","RN5",5
"E10000017","Lancashire","RTR",16
"E10000017","Lancashire","RWP",9
"E10000017","Lancashire","RXK",9
"E10000017","Lancashire","RYV",1
"E10000017","Lancashire","R1H",29
"E10000017","Lancashire","RK9",7
"E10000017","Lancashire","RMP",23
"E10000017","Lancashire","RTK",4
"E10000017","Lancashire","RVY",11198
"E10000017","Lancashire","RXG",1
"E10000017","Lancashire","RBD",5
"E10000017","Lancashire","RCD",13
"E10000017","Lancashire","REF",33
"E10000017","Lancashire","RJ7",20
"E10000017","Lancashire","RJN",14
"E10000017","Lancashire","RXW",14
"E10000017","Lancashire","RBL",28
"E10000017","Lancashire","RWA",16
"E10000017","Lancashire","RLQ",6
"E10000017","Lancashire","RNZ",6
"E10000017","Lancashire","RTD",37
"E10000017","Lancashire","RRK",40
"E10000017","Lancashire","RTV",20
"E10000017","Lancashire","RBK",9
"E10000017","Lancashire","RHW",8
"E10000017","Lancashire","RYR",6
"E10000017","Lancashire","RWG",11
"E10000017","Lancashire","RBZ",3
"E10000017","Lancashire","RCX",12
"E10000017","Lancashire","RQM",15
"E10000017","Lancashire","RTF",18
"E10000017","Lancashire","RD8",8
"E10000017","Lancashire","REN",53
"E10000017","Lancashire","RGM",1
"E10000017","Lancashire","RGT",15
"E10000017","Lancashire","RXQ",8
"E10000017","Lancashire","RD1",9
"E10000017","Lancashire","RF4",3
"E10000017","Lancashire","RNQ",5
"E10000017","Lancashire","RBA",5
"E10000017","Lancashire","R0B",4
"E10000017","Lancashire","REP",13
"E10000017","Lancashire","RJ2",6
"E10000017","Lancashire","RJR",21
"E10000017","Lancashire","RJZ",4
"E10000017","Lancashire","RL4",4
"E10000017","Lancashire","RXP",15
"E10000017","Lancashire","RTP",3
"E10000017","Lancashire","RVR",5
"E10000017","Lancashire","RA7",6
"E10000017","Lancashire","RA3",5
"E10000017","Lancashire","RGP",7
"E10000017","Lancashire","RNS",13
"E10000017","Lancashire","RFR",6
"E10000017","Lancashire","RGN",7
"E10000017","Lancashire","RVV",11
"E10000017","Lancashire","RFS",9
"E10000017","Lancashire","RLY",7
"E10000017","Lancashire","RNN",2
"E10000017","Lancashire","RXC",7
"E10000017","Lancashire","RHM",9
"E10000017","Lancashire","RWF",7
"E10000017","Lancashire","RAL",12
"E10000017","Lancashire","RQ8",7
"E10000017","Lancashire","RVW",6
"E10000017","Lancashire","RXA",6
"E10000017","Lancashire","RAP",5
"E10000017","Lancashire","RQW",4
"E10000017","Lancashire","RRE",5
"E10000017","Lancashire","RR7",5
"E10000017","Lancashire","RXH",2
"E10000017","Lancashire","RN3",6
"E10000017","Lancashire","RN7",6
"E10000017","Lancashire","RYW",1
"E10000017","Lancashire","RAX",4
"E10000017","Lancashire","RGR",2
"E10000017","Lancashire","RLT",5
"E10000017","Lancashire","RX4",1
"E10000017","Lancashire","RDZ",6
"E10000017","Lancashire","RYJ",10
"E10000017","Lancashire","RAJ",2
"E10000017","Lancashire","RJL",4
"E10000017","Lancashire","RM1",9
"E10000017","Lancashire","RWH",4
"E10000017","Lancashire","RNA",5
"E10000017","Lancashire","RPA",2
"E10000017","Lancashire","RT3",1
"E10000017","Lancashire","RAS",6
"E10000017","Lancashire","RKE",5
"E10000017","Lancashire","RJ6",3
"E10000017","Lancashire","RCU",3
"E10000017","Lancashire","RHU",4
"E10000017","Lancashire","RYG",1
"E10000017","Lancashire","RK5",6
"E10000017","Lancashire","RV3",1
"E10000017","Lancashire","TAD",3
"E10000017","Lancashire","RP4",1
"E10000017","Lancashire","RQX",3
"E10000017","Lancashire","RVJ",7
"E10000017","Lancashire","RPY",1
"E10000017","Lancashire","R1F",2
"E10000017","Lancashire","RWK",1
"E10000017","Lancashire","RW4",8
"E10000017","Lancashire","RXX",1
"E10000017","Lancashire","RA4",3
"E10000017","Lancashire","RGD",1
"E10000017","Lancashire","RX3",1
"E10000017","Lancashire","RDD",3
"E10000017","Lancashire","RQ3",3
"E10000017","Lancashire","RC1",3
"E10000017","Lancashire","RHA",1
"E10000018","Leicestershire","RWE",54261
"E10000018","Leicestershire","RT5",3235
"E10000018","Leicestershire","RKB",1819
"E10000018","Leicestershire","RLT",2865
"E10000018","Leicestershire","RX1",2334
"E10000018","Leicestershire","RRK",127
"E10000018","Leicestershire","RTG",4202
"E10000018","Leicestershire","R1H",26
"E10000018","Leicestershire","REF",37
"E10000018","Leicestershire","R0A",23
"E10000018","Leicestershire","RHQ",22
"E10000018","Leicestershire","RNS",115
"E10000018","Leicestershire","RQ3",39
"E10000018","Leicestershire","RCB",32
"E10000018","Leicestershire","RWD",401
"E10000018","Leicestershire","RP6",13
"E10000018","Leicestershire","RRV",18
"E10000018","Leicestershire","RFS",11
"E10000018","Leicestershire","RXK",28
"E10000018","Leicestershire","RJ1",18
"E10000018","Leicestershire","RJ7",7
"E10000018","Leicestershire","RGP",21
"E10000018","Leicestershire","RJ6",4
"E10000018","Leicestershire","REM",10
"E10000018","Leicestershire","R1K",13
"E10000018","Leicestershire","RC1",9
"E10000018","Leicestershire","RCX",39
"E10000018","Leicestershire","RGN",96
"E10000018","Leicestershire","RK5",27
"E10000018","Leicestershire","RWG",11
"E10000018","Leicestershire","RNQ",1690
"E10000018","Leicestershire","RXF",13
"E10000018","Leicestershire","RXP",7
"E10000018","Leicestershire","RBZ",9
"E10000018","Leicestershire","RVJ",6
"E10000018","Leicestershire","RDU",19
"E10000018","Leicestershire","RGT",28
"E10000018","Leicestershire","RM1",19
"E10000018","Leicestershire","RTF",8
"E10000018","Leicestershire","RWH",9
"E10000018","Leicestershire","RDZ",8
"E10000018","Leicestershire","RTE",14
"E10000018","Leicestershire","RLQ",5
"E10000018","Leicestershire","RWJ",8
"E10000018","Leicestershire","RGR",5
"E10000018","Leicestershire","RVW",3
"E10000018","Leicestershire","RWY",6
"E10000018","Leicestershire","RYJ",14
"E10000018","Leicestershire","RBA",10
"E10000018","Leicestershire","RBQ",1
"E10000018","Leicestershire","RFF",8
"E10000018","Leicestershire","RQM",18
"E10000018","Leicestershire","RA3",5
"E10000018","Leicestershire","RA9",21
"E10000018","Leicestershire","RCD",5
"E10000018","Leicestershire","RFR",4
"E10000018","Leicestershire","RNZ",5
"E10000018","Leicestershire","RHA",9
"E10000018","Leicestershire","RHM",9
"E10000018","Leicestershire","RP5",13
"E10000018","Leicestershire","RPY",6
"E10000018","Leicestershire","RWW",3
"E10000018","Leicestershire","RXC",14
"E10000018","Leicestershire","RXQ",8
"E10000018","Leicestershire","RYR",4
"E10000018","Leicestershire","RA2",4
"E10000018","Leicestershire","RBK",8
"E10000018","Leicestershire","RK9",15
"E10000018","Leicestershire","RH8",21
"E10000018","Leicestershire","RJL",12
"E10000018","Leicestershire","RR8",13
"E10000018","Leicestershire","RA7",10
"E10000018","Leicestershire","RQW",10
"E10000018","Leicestershire","RW1",1
"E10000018","Leicestershire","RHU",7
"E10000018","Leicestershire","RXH",5
"E10000018","Leicestershire","RXL",6
"E10000018","Leicestershire","RAJ",2
"E10000018","Leicestershire","RD1",5
"E10000018","Leicestershire","RJC",28
"E10000018","Leicestershire","RPC",1
"E10000018","Leicestershire","RRJ",2
"E10000018","Leicestershire","RXW",11
"E10000018","Leicestershire","RTH",50
"E10000018","Leicestershire","RJE",36
"E10000018","Leicestershire","RC9",18
"E10000018","Leicestershire","RWF",11
"E10000018","Leicestershire","RBD",10
"E10000018","Leicestershire","RTD",6
"E10000018","Leicestershire","RM3",12
"E10000018","Leicestershire","RWA",5
"E10000018","Leicestershire","RD8",14
"E10000018","Leicestershire","RTX",8
"E10000018","Leicestershire","RHW",6
"E10000018","Leicestershire","RF4",7
"E10000018","Leicestershire","RNL",6
"E10000018","Leicestershire","RGM",10
"E10000018","Leicestershire","RL4",10
"E10000018","Leicestershire","RN3",8
"E10000018","Leicestershire","RQ8",11
"E10000018","Leicestershire","RWP",10
"E10000018","Leicestershire","RXN",3
"E10000018","Leicestershire","R1F",8
"E10000018","Leicestershire","RN5",10
"E10000018","Leicestershire","RN7",2
"E10000018","Leicestershire","RAP",2
"E10000018","Leicestershire","RBN",5
"E10000018","Leicestershire","RD3",6
"E10000018","Leicestershire","RTP",3
"E10000018","Leicestershire","RBL",4
"E10000018","Leicestershire","RCF",2
"E10000018","Leicestershire","RDE",6
"E10000018","Leicestershire","RAL",3
"E10000018","Leicestershire","R0B",6
"E10000018","Leicestershire","RT3",2
"E10000018","Leicestershire","RLY",1
"E10000018","Leicestershire","RP1",5
"E10000018","Leicestershire","RW6",5
"E10000018","Leicestershire","RVV",4
"E10000018","Leicestershire","RBS",2
"E10000018","Leicestershire","RDD",4
"E10000018","Leicestershire","RKE",2
"E10000018","Leicestershire","RTR",1
"E10000018","Leicestershire","RVR",8
"E10000018","Leicestershire","RAX",2
"E10000018","Leicestershire","RJZ",4
"E10000018","Leicestershire","RBT",6
"E10000018","Leicestershire","RA4",4
"E10000018","Leicestershire","RCU",3
"E10000018","Leicestershire","RXM",6
"E10000018","Leicestershire","RBV",2
"E10000018","Leicestershire","RXR",3
"E10000018","Leicestershire","RYG",1
"E10000018","Leicestershire","RR7",2
"E10000018","Leicestershire","RXT",3
"E10000018","Leicestershire","RTK",6
"E10000018","Leicestershire","RP7",4
"E10000018","Leicestershire","RAE",2
"E10000018","Leicestershire","RP4",2
"E10000018","Leicestershire","RRF",2
"E10000018","Leicestershire","RQX",1
"E10000018","Leicestershire","RAS",4
"E10000018","Leicestershire","RJR",1
"E10000018","Leicestershire","RNU",1
"E10000018","Leicestershire","RJ2",1
"E10000018","Leicestershire","RNA",1
"E10000018","Leicestershire","RMC",2
"E10000018","Leicestershire","RPA",2
"E10000018","Leicestershire","REN",1
"E10000019","Lincolnshire","RWD",54560
"E10000019","Lincolnshire","RX1",1546
"E10000019","Lincolnshire","RP7",720
"E10000019","Lincolnshire","RWE",490
"E10000019","Lincolnshire","RGN",9049
"E10000019","Lincolnshire","RCX",2670
"E10000019","Lincolnshire","RTG",216
"E10000019","Lincolnshire","RGT",288
"E10000019","Lincolnshire","RJL",6588
"E10000019","Lincolnshire","RM1",83
"E10000019","Lincolnshire","RP6",33
"E10000019","Lincolnshire","RTH",22
"E10000019","Lincolnshire","RQ8",19
"E10000019","Lincolnshire","RCU",67
"E10000019","Lincolnshire","RD8",15
"E10000019","Lincolnshire","RWA",450
"E10000019","Lincolnshire","RWH",16
"E10000019","Lincolnshire","RRV",23
"E10000019","Lincolnshire","RYJ",23
"E10000019","Lincolnshire","RRK",28
"E10000019","Lincolnshire","R0A",24
"E10000019","Lincolnshire","RGP",30
"E10000019","Lincolnshire","RDU",22
"E10000019","Lincolnshire","RXP",15
"E10000019","Lincolnshire","RGM",64
"E10000019","Lincolnshire","RP5",113
"E10000019","Lincolnshire","RK5",169
"E10000019","Lincolnshire","RVJ",8
"E10000019","Lincolnshire","RWP",7
"E10000019","Lincolnshire","RGR",7
"E10000019","Lincolnshire","RCB",63
"E10000019","Lincolnshire","RKB",16
"E10000019","Lincolnshire","R1H",32
"E10000019","Lincolnshire","RHQ",149
"E10000019","Lincolnshire","RJC",8
"E10000019","Lincolnshire","RP4",3
"E10000019","Lincolnshire","RCD",15
"E10000019","Lincolnshire","RHU",12
"E10000019","Lincolnshire","RHM",10
"E10000019","Lincolnshire","REM",17
"E10000019","Lincolnshire","RTP",13
"E10000019","Lincolnshire","RXW",14
"E10000019","Lincolnshire","R1F",7
"E10000019","Lincolnshire","RA3",4
"E10000019","Lincolnshire","RDD",10
"E10000019","Lincolnshire","RH8",7
"E10000019","Lincolnshire","RTR",17
"E10000019","Lincolnshire","RWG",13
"E10000019","Lincolnshire","RAL",14
"E10000019","Lincolnshire","RCF",4
"E10000019","Lincolnshire","REF",23
"E10000019","Lincolnshire","RFS",16
"E10000019","Lincolnshire","RHW",8
"E10000019","Lincolnshire","RK9",8
"E10000019","Lincolnshire","RN7",2
"E10000019","Lincolnshire","RNS",7
"E10000019","Lincolnshire","RR8",46
"E10000019","Lincolnshire","RY5",46
"E10000019","Lincolnshire","RBZ",6
"E10000019","Lincolnshire","RDZ",5
"E10000019","Lincolnshire","RFF",16
"E10000019","Lincolnshire","RJ7",6
"E10000019","Lincolnshire","RN3",10
"E10000019","Lincolnshire","RYR",4
"E10000019","Lincolnshire","RC1",12
"E10000019","Lincolnshire","RD1",11
"E10000019","Lincolnshire","RQ3",6
"E10000019","Lincolnshire","RWW",8
"E10000019","Lincolnshire","RAX",4
"E10000019","Lincolnshire","RC9",16
"E10000019","Lincolnshire","RJ2",8
"E10000019","Lincolnshire","RQW",13
"E10000019","Lincolnshire","RA2",7
"E10000019","Lincolnshire","RJ1",14
"E10000019","Lincolnshire","RJZ",8
"E10000019","Lincolnshire","RLT",6
"E10000019","Lincolnshire","RPY",2
"E10000019","Lincolnshire","RXF",22
"E10000019","Lincolnshire","RTF",18
"E10000019","Lincolnshire","RVW",10
"E10000019","Lincolnshire","RFR",17
"E10000019","Lincolnshire","RWF",10
"E10000019","Lincolnshire","RXQ",14
"E10000019","Lincolnshire","RBV",6
"E10000019","Lincolnshire","RDE",16
"E10000019","Lincolnshire","RAE",9
"E10000019","Lincolnshire","RA9",10
"E10000019","Lincolnshire","RTX",9
"E10000019","Lincolnshire","RTD",17
"E10000019","Lincolnshire","RJE",13
"E10000019","Lincolnshire","RWY",5
"E10000019","Lincolnshire","RA7",5
"E10000019","Lincolnshire","RAP",5
"E10000019","Lincolnshire","RAS",6
"E10000019","Lincolnshire","RBK",8
"E10000019","Lincolnshire","R0B",6
"E10000019","Lincolnshire","RXY",2
"E10000019","Lincolnshire","RBT",9
"E10000019","Lincolnshire","RHA",7
"E10000019","Lincolnshire","RNL",9
"E10000019","Lincolnshire","RNQ",30
"E10000019","Lincolnshire","RNZ",3
"E10000019","Lincolnshire","RM3",5
"E10000019","Lincolnshire","RPA",3
"E10000019","Lincolnshire","RWJ",6
"E10000019","Lincolnshire","RT5",13
"E10000019","Lincolnshire","RYV",8
"E10000019","Lincolnshire","RAN",2
"E10000019","Lincolnshire","RBQ",1
"E10000019","Lincolnshire","RL4",1
"E10000019","Lincolnshire","RXH",8
"E10000019","Lincolnshire","RJ6",5
"E10000019","Lincolnshire","RTK",5
"E10000019","Lincolnshire","RAJ",6
"E10000019","Lincolnshire","RVV",7
"E10000019","Lincolnshire","RN5",8
"E10000019","Lincolnshire","RNA",5
"E10000019","Lincolnshire","RWK",1
"E10000019","Lincolnshire","RXE",3
"E10000019","Lincolnshire","RXN",2
"E10000019","Lincolnshire","RBL",6
"E10000019","Lincolnshire","RJN",1
"E10000019","Lincolnshire","RTE",13
"E10000019","Lincolnshire","RV9",2
"E10000019","Lincolnshire","RA4",5
"E10000019","Lincolnshire","RXL",10
"E10000019","Lincolnshire","R1K",10
"E10000019","Lincolnshire","RQM",14
"E10000019","Lincolnshire","RVR",4
"E10000019","Lincolnshire","RW6",4
"E10000019","Lincolnshire","RXR",3
"E10000019","Lincolnshire","RJR",6
"E10000019","Lincolnshire","RXK",4
"E10000019","Lincolnshire","RLQ",2
"E10000019","Lincolnshire","RBA",8
"E10000019","Lincolnshire","RMP",4
"E10000019","Lincolnshire","RR7",2
"E10000019","Lincolnshire","RBS",2
"E10000019","Lincolnshire","RF4",6
"E10000019","Lincolnshire","RX4",2
"E10000019","Lincolnshire","RBD",4
"E10000019","Lincolnshire","RRF",4
"E10000019","Lincolnshire","RBN",4
"E10000019","Lincolnshire","RD3",6
"E10000019","Lincolnshire","RXC",5
"E10000019","Lincolnshire","RMY",1
"E10000019","Lincolnshire","RRJ",2
"E10000019","Lincolnshire","RQX",2
"E10000019","Lincolnshire","RT1",1
"E10000019","Lincolnshire","RX3",1
"E10000019","Lincolnshire","RVY",1
"E10000019","Lincolnshire","RXM",1
"E10000020","Norfolk","RM1",54327
"E10000020","Norfolk","RGR",3641
"E10000020","Norfolk","RCX",26178
"E10000020","Norfolk","RGT",1076
"E10000020","Norfolk","RMY",1113
"E10000020","Norfolk","RDE",163
"E10000020","Norfolk","RGP",12675
"E10000020","Norfolk","RGM",81
"E10000020","Norfolk","RQ8",69
"E10000020","Norfolk","RYJ",42
"E10000020","Norfolk","RJZ",20
"E10000020","Norfolk","RWD",45
"E10000020","Norfolk","RVV",15
"E10000020","Norfolk","RQW",20
"E10000020","Norfolk","RGN",116
"E10000020","Norfolk","RY3",82
"E10000020","Norfolk","RF4",16
"E10000020","Norfolk","RX1",30
"E10000020","Norfolk","RJE",6
"E10000020","Norfolk","RP6",8
"E10000020","Norfolk","RWP",8
"E10000020","Norfolk","R1H",69
"E10000020","Norfolk","RAL",20
"E10000020","Norfolk","RC9",18
"E10000020","Norfolk","RDU",20
"E10000020","Norfolk","R1F",8
"E10000020","Norfolk","RDZ",5
"E10000020","Norfolk","R1K",20
"E10000020","Norfolk","RCB",20
"E10000020","Norfolk","RJ1",31
"E10000020","Norfolk","RR8",10
"E10000020","Norfolk","RTH",33
"E10000020","Norfolk","RT3",6
"E10000020","Norfolk","RJL",8
"E10000020","Norfolk","RBZ",13
"E10000020","Norfolk","REF",18
"E10000020","Norfolk","RTE",11
"E10000020","Norfolk","RTF",8
"E10000020","Norfolk","RWG",11
"E10000020","Norfolk","RHM",13
"E10000020","Norfolk","RWA",8
"E10000020","Norfolk","RDD",19
"E10000020","Norfolk","R0A",13
"E10000020","Norfolk","RD8",16
